game_id,date,team,player,pts,reb,ast,pm3
0022300572,2024-01-17,MIL,Chris Livingston,0,1,0,0
0022300570,2024-01-17,ORL,Anthony Black,0,0,0,0
0022300571,2024-01-17,BOS,Svi Mykhailiuk,0,0,0,0
0022300569,2024-01-17,MIN,Troy Brown Jr.,0,0,0,0
0022300569,2024-01-17,MIN,Shake Milton,0,0,0,0
0022300573,2024-01-17,NYK,Ryan Arcidiacono,0,0,0,0
0022300573,2024-01-17,NYK,Malachi Flynn,0,0,0,0
0022300577,2024-01-17,DAL,Seth Curry,0,0,0,0
0022300578,2024-01-17,POR,Kris Murray,0,0,0,0
0022300566,2024-01-16,PHI,Joel Embiid,41,7,10,3
0022300568,2024-01-16,LAC,Paul George,38,7,5,6
0022300567,2024-01-16,PHX,Grayson Allen,29,5,6,9
0022300566,2024-01-16,DEN,Nikola Jokić,25,19,3,0
